103,'თბილისი','საბურთალო','ყაზბეგის 7 9ა','09:00-18:00','15','41.72630251','44.76616384',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
104,'თბილისი','საბურთალო','ყაზბეგის1 5','09:00-18:00','15','41.72645866','44.76770343',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
105,'თბილისი','საბურთალო','გამრეკელი','09:00-18:00','15','41.72360995','44.76905527',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
106,'თბილისი','საბურთალო','ბახტრიონის9','09:00-18:00','15','41.72117765','44.772231',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
107,'თბილისი','საბურთალო','ბახტრიონის 14 18','09:00-18:00','15','41.72070118','44.76966145',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
108,'თბილისი','საბურთალო','ბახტრიონის13 39','09:00-18:00','15','41.72017665','44.76406636',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
109,'თბილისი','საბურთალო','ბახტრიონის 2 8','09:00-18:00','15','41.72120167','44.77382423',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
110,'თბილისი','საბურთალო','ცინცაძე57 103','09:00-18:00','15','41.72157204','44.75390615',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
111,'თბილისი','დიდუბე','წერეთლის126 128','09:00-18:00','15','41.74419629','44.77832498',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
112,'თბილისი','დიდუბე','წერეთლის117 119','09:00-18:00','15','41.7458453','44.77809431',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
113,'თბილისი','დიდუბე','წერეთლის73 103','09:00-18:00','15','41.73605664','44.78266479',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
114,'თბილისი','დიდუბე','წერეთლის118 124','09:00-18:00','15','41.74144847','44.77950783',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
115,'თბილისი','დიდუბე','წერეთლის116','09:00-18:00','15','41.73867057','44.78087308',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
116,'თბილისი','დიდუბე','წერეთლის106 110','09:00-18:00','15','41.73528205','44.78291156',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
117,'თბილისი','დიდუბე','წერეთლის60','09:00-18:00','15','41.73222963','44.7848347',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
118,'თბილისი','დიდუბე','წერეთლის67 71','09:00-18:00','15','41.73426926','44.78383692',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
119,'თბილისი','ვაგზალი','დინამოსთან','09:00-18:00','15','41.72364203','44.79098501',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
120,'თბილისი','ვაგზალი','ცაბაძეზე','09:00-18:00','15','41.72289933','44.79318978',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
121,'თბილისი','ვაგზალი','ცაბაძე','09:00-18:00','15','41.72305748','44.79413392',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
122,'თბილისი','ვაგზალი','თამარ მეფის 24 16','09:00-18:00','15','41.72030478','44.79590418',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
123,'თბილისი','ვაგზალი','თამარ მეფის 13 7','09:00-18:00','15','41.71896342','44.79301007',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
124,'თბილისი','ვაგზალი','ცაბაძის3 9','09:00-18:00','15','41.72176423','44.79045929',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
125,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 12 10','09:00-18:00','15','41.70349974','44.80310323',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
126,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 33 37','09:00-18:00','15','41.70427671','44.80227979',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
127,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 26 42','09:00-18:00','15','41.70495957','44.80087968',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
128,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი50 64','09:00-18:00','15','41.70609096','44.79981216',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
129,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 61 57','09:00-18:00','15','41.70646542','44.79979338',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
130,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 69 81','09:00-18:00','15','41.70826758','44.79843887',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
131,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 96 110','09:00-18:00','15','41.71021788','44.79677053',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
132,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 103 115','09:00-18:00','15','41.71217211','44.79545625',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
133,'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 142 148','09:00-18:00','15','41.71514139','44.79307713',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
134,'თბილისი','ჩუღურეთი','მ მარჯანიშვილი','09:00-18:00','15','41.70976936','44.79753496',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
135,'თბილისი','ჩუღურეთი','მარჯანიშვილის 25 29','09:00-18:00','15','41.70992353','44.79836645',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
